"clistingid","ilanguageid","csku","icategory","ccreateuser","dcreatedate"
"9730a938-d8c9-1004-8a97-438cca05a146",null,"GAME094","10",null,"2015-02-07 00:00:00"
"9730a938-d8c9-1004-8a97-438cca05a146",null,"GAME094","22",null,"2015-02-07 00:00:00"
"97316c88-d8c9-1004-8a97-438cca05a146",null,"GAME091","10",null,"2015-02-07 00:00:00"
"97316c88-d8c9-1004-8a97-438cca05a146",null,"GAME091","22",null,"2015-02-07 00:00:00"
"973256e8-d8c9-1004-8a97-438cca05a146",null,"GAME090","10",null,"2015-02-07 00:00:00"
"973256e8-d8c9-1004-8a97-438cca05a146",null,"GAME090","22",null,"2015-02-07 00:00:00"
"97331a38-d8c9-1004-8a97-438cca05a146",null,"GAME076","10",null,"2015-02-07 00:00:00"
"97331a38-d8c9-1004-8a97-438cca05a146",null,"GAME076","22",null,"2015-02-07 00:00:00"
"97340498-d8c9-1004-8a97-438cca05a146",null,"GAME071","10",null,"2015-02-07 00:00:00"
"97340498-d8c9-1004-8a97-438cca05a146",null,"GAME071","22",null,"2015-02-07 00:00:00"
"9734ef5c-d8c9-1004-8a97-438cca05a146",null,"GAME068","10",null,"2015-02-07 00:00:00"
"9734ef5c-d8c9-1004-8a97-438cca05a146",null,"GAME068","22",null,"2015-02-07 00:00:00"
"9735b2ac-d8c9-1004-8a97-438cca05a146",null,"GAME064","10",null,"2015-02-07 00:00:00"
"9735b2ac-d8c9-1004-8a97-438cca05a146",null,"GAME064","22",null,"2015-02-07 00:00:00"
"97369d0c-d8c9-1004-8a97-438cca05a146",null,"GAME058","10",null,"2015-02-07 00:00:00"
"97369d0c-d8c9-1004-8a97-438cca05a146",null,"GAME058","22",null,"2015-02-07 00:00:00"
"9737605c-d8c9-1004-8a97-438cca05a146",null,"GAME057","10",null,"2015-02-07 00:00:00"
"9737605c-d8c9-1004-8a97-438cca05a146",null,"GAME057","22",null,"2015-02-07 00:00:00"
"973823ac-d8c9-1004-8a97-438cca05a146",null,"GAME034","10",null,"2015-02-07 00:00:00"
"973823ac-d8c9-1004-8a97-438cca05a146",null,"GAME034","22",null,"2015-02-07 00:00:00"
"973823ac-d8c9-1004-8a97-438cca05a146",null,"GAME034","62",null,"2015-02-07 00:00:00"
"9738e6fc-d8c9-1004-8a97-438cca05a146",null,"GAME031","10",null,"2015-02-07 00:00:00"
"9738e6fc-d8c9-1004-8a97-438cca05a146",null,"GAME031","22",null,"2015-02-07 00:00:00"
"9739aab0-d8c9-1004-8a97-438cca05a146",null,"GAME032","10",null,"2015-02-07 00:00:00"
"9739aab0-d8c9-1004-8a97-438cca05a146",null,"GAME032","22",null,"2015-02-07 00:00:00"
"973a9510-d8c9-1004-8a97-438cca05a146",null,"GAME029","10",null,"2015-02-07 00:00:00"
"973a9510-d8c9-1004-8a97-438cca05a146",null,"GAME029","22",null,"2015-02-07 00:00:00"
"973b3150-d8c9-1004-8a97-438cca05a146",null,"GAME024","10",null,"2015-02-07 00:00:00"
"973b3150-d8c9-1004-8a97-438cca05a146",null,"GAME024","22",null,"2015-02-07 00:00:00"
"973bf4a0-d8c9-1004-8a97-438cca05a146",null,"GAME025","10",null,"2015-02-07 00:00:00"
"973bf4a0-d8c9-1004-8a97-438cca05a146",null,"GAME025","22",null,"2015-02-07 00:00:00"
"973cb7f0-d8c9-1004-8a97-438cca05a146",null,"GAME013","10",null,"2015-02-07 00:00:00"
"973cb7f0-d8c9-1004-8a97-438cca05a146",null,"GAME013","22",null,"2015-02-07 00:00:00"
"973d7b40-d8c9-1004-8a97-438cca05a146",null,"GAME012","10",null,"2015-02-07 00:00:00"
"973d7b40-d8c9-1004-8a97-438cca05a146",null,"GAME012","22",null,"2015-02-07 00:00:00"
"973e6604-d8c9-1004-8a97-438cca05a146",null,"GAME010","10",null,"2015-02-07 00:00:00"
"973e6604-d8c9-1004-8a97-438cca05a146",null,"GAME010","22",null,"2015-02-07 00:00:00"
"973f2954-d8c9-1004-8a97-438cca05a146",null,"GAME009","10",null,"2015-02-07 00:00:00"
"973f2954-d8c9-1004-8a97-438cca05a146",null,"GAME009","22",null,"2015-02-07 00:00:00"
"973feca4-d8c9-1004-8a97-438cca05a146",null,"GAME008","10",null,"2015-02-07 00:00:00"
"973feca4-d8c9-1004-8a97-438cca05a146",null,"GAME008","22",null,"2015-02-07 00:00:00"
"9740aff4-d8c9-1004-8a97-438cca05a146",null,"GAME004","10",null,"2015-02-07 00:00:00"
"9740aff4-d8c9-1004-8a97-438cca05a146",null,"GAME004","22",null,"2015-02-07 00:00:00"
"97419a54-d8c9-1004-8a97-438cca05a146",null,"GAME003","10",null,"2015-02-07 00:00:00"
"97419a54-d8c9-1004-8a97-438cca05a146",null,"GAME003","22",null,"2015-02-07 00:00:00"
"97425da4-d8c9-1004-8a97-438cca05a146",null,"GAME002","10",null,"2015-02-07 00:00:00"
"97425da4-d8c9-1004-8a97-438cca05a146",null,"GAME002","22",null,"2015-02-07 00:00:00"
"97434804-d8c9-1004-8a97-438cca05a146",null,"GAME001","10",null,"2015-02-07 00:00:00"
"97434804-d8c9-1004-8a97-438cca05a146",null,"GAME001","22",null,"2015-02-07 00:00:00"
"97443264-d8c9-1004-8a97-438cca05a146",null,"PTW007","10",null,"2015-02-07 00:00:00"
"97443264-d8c9-1004-8a97-438cca05a146",null,"PTW007","22",null,"2015-02-07 00:00:00"
"97451cc4-d8c9-1004-8a97-438cca05a146",null,"GCW7002","10",null,"2015-02-07 00:00:00"
"97451cc4-d8c9-1004-8a97-438cca05a146",null,"GCW7002","22",null,"2015-02-07 00:00:00"
"97460724-d8c9-1004-8a97-438cca05a146",null,"WiiBG01","10",null,"2015-02-07 00:00:00"
"97460724-d8c9-1004-8a97-438cca05a146",null,"WiiBG01","22",null,"2015-02-07 00:00:00"
"9746ca74-d8c9-1004-8a97-438cca05a146",null,"WiiGC","10",null,"2015-02-07 00:00:00"
"9746ca74-d8c9-1004-8a97-438cca05a146",null,"WiiGC","22",null,"2015-02-07 00:00:00"
"97487888-d8c9-1004-8a97-438cca05a146",null,"WiiBag","10",null,"2015-02-07 00:00:00"
"97487888-d8c9-1004-8a97-438cca05a146",null,"WiiBag","22",null,"2015-02-07 00:00:00"
"9749d818-d8c9-1004-8a97-438cca05a146",null,"NS6121","10",null,"2015-02-07 00:00:00"
"9749d818-d8c9-1004-8a97-438cca05a146",null,"NS6121","22",null,"2015-02-07 00:00:00"
"974a9b68-d8c9-1004-8a97-438cca05a146",null,"WiiSS","10",null,"2015-02-07 00:00:00"
"974a9b68-d8c9-1004-8a97-438cca05a146",null,"WiiSS","22",null,"2015-02-07 00:00:00"
"974b5eb8-d8c9-1004-8a97-438cca05a146",null,"Wii5L","10",null,"2015-02-07 00:00:00"
"974b5eb8-d8c9-1004-8a97-438cca05a146",null,"Wii5L","22",null,"2015-02-07 00:00:00"
"974c2208-d8c9-1004-8a97-438cca05a146",null,"Wii4L","10",null,"2015-02-07 00:00:00"
"974c2208-d8c9-1004-8a97-438cca05a146",null,"Wii4L","22",null,"2015-02-07 00:00:00"
"974ce558-d8c9-1004-8a97-438cca05a146",null,"Wii64","10",null,"2015-02-07 00:00:00"
"974ce558-d8c9-1004-8a97-438cca05a146",null,"Wii64","22",null,"2015-02-07 00:00:00"
"974da90c-d8c9-1004-8a97-438cca05a146",null,"Wii128","10",null,"2015-02-07 00:00:00"
"974da90c-d8c9-1004-8a97-438cca05a146",null,"Wii128","22",null,"2015-02-07 00:00:00"
"974e6c5c-d8c9-1004-8a97-438cca05a146",null,"F27BL","10",null,"2015-02-07 00:00:00"
"974e6c5c-d8c9-1004-8a97-438cca05a146",null,"F27BL","23",null,"2015-02-07 00:00:00"
"974f56bc-d8c9-1004-8a97-438cca05a146",null,"F1217","10",null,"2015-02-07 00:00:00"
"974f56bc-d8c9-1004-8a97-438cca05a146",null,"F1217","23",null,"2015-02-07 00:00:00"
"9750411c-d8c9-1004-8a97-438cca05a146",null,"F180RP","10",null,"2015-02-07 00:00:00"
"9750411c-d8c9-1004-8a97-438cca05a146",null,"F180RP","23",null,"2015-02-07 00:00:00"
"9751046c-d8c9-1004-8a97-438cca05a146",null,"F180B","10",null,"2015-02-07 00:00:00"
"9751046c-d8c9-1004-8a97-438cca05a146",null,"F180B","23",null,"2015-02-07 00:00:00"
"9751c7bc-d8c9-1004-8a97-438cca05a146",null,"F1205","10",null,"2015-02-07 00:00:00"
"9751c7bc-d8c9-1004-8a97-438cca05a146",null,"F1205","23",null,"2015-02-07 00:00:00"
"97528b0c-d8c9-1004-8a97-438cca05a146",null,"F1200W","10",null,"2015-02-07 00:00:00"
"97528b0c-d8c9-1004-8a97-438cca05a146",null,"F1200W","60",null,"2015-02-07 00:00:00"
"9753274c-d8c9-1004-8a97-438cca05a146",null,"F1184DBL","10",null,"2015-02-07 00:00:00"
"9753274c-d8c9-1004-8a97-438cca05a146",null,"F1184DBL","23",null,"2015-02-07 00:00:00"
"9753ea9c-d8c9-1004-8a97-438cca05a146",null,"F1138","10",null,"2015-02-07 00:00:00"
"9753ea9c-d8c9-1004-8a97-438cca05a146",null,"F1138","23",null,"2015-02-07 00:00:00"
"9754adec-d8c9-1004-8a97-438cca05a146",null,"F1025","10",null,"2015-02-07 00:00:00"
"9754adec-d8c9-1004-8a97-438cca05a146",null,"F1025","23",null,"2015-02-07 00:00:00"
"9755984c-d8c9-1004-8a97-438cca05a146",null,"F913","10",null,"2015-02-07 00:00:00"
"9755984c-d8c9-1004-8a97-438cca05a146",null,"F913","23",null,"2015-02-07 00:00:00"
"97568310-d8c9-1004-8a97-438cca05a146",null,"F903","10",null,"2015-02-07 00:00:00"
"97568310-d8c9-1004-8a97-438cca05a146",null,"F903","23",null,"2015-02-07 00:00:00"
"97574660-d8c9-1004-8a97-438cca05a146",null,"F902","10",null,"2015-02-07 00:00:00"
"97574660-d8c9-1004-8a97-438cca05a146",null,"F902","23",null,"2015-02-07 00:00:00"
"975809b0-d8c9-1004-8a97-438cca05a146",null,"F895B","10",null,"2015-02-07 00:00:00"
"975809b0-d8c9-1004-8a97-438cca05a146",null,"F895B","23",null,"2015-02-07 00:00:00"
"9758cd00-d8c9-1004-8a97-438cca05a146",null,"F892B","10",null,"2015-02-07 00:00:00"
"9758cd00-d8c9-1004-8a97-438cca05a146",null,"F892B","23",null,"2015-02-07 00:00:00"
"97599050-d8c9-1004-8a97-438cca05a146",null,"F883","10",null,"2015-02-07 00:00:00"
"97599050-d8c9-1004-8a97-438cca05a146",null,"F883","23",null,"2015-02-07 00:00:00"
"975a7ab0-d8c9-1004-8a97-438cca05a146",null,"F882B","10",null,"2015-02-07 00:00:00"
"975a7ab0-d8c9-1004-8a97-438cca05a146",null,"F882B","23",null,"2015-02-07 00:00:00"
"975b3e00-d8c9-1004-8a97-438cca05a146",null,"F864","10",null,"2015-02-07 00:00:00"
"975b3e00-d8c9-1004-8a97-438cca05a146",null,"F864","23",null,"2015-02-07 00:00:00"
"975c0150-d8c9-1004-8a97-438cca05a146",null,"F859W","10",null,"2015-02-07 00:00:00"
"975c0150-d8c9-1004-8a97-438cca05a146",null,"F859W","23",null,"2015-02-07 00:00:00"
"975cc4a0-d8c9-1004-8a97-438cca05a146",null,"F859RP","10",null,"2015-02-07 00:00:00"
"975cc4a0-d8c9-1004-8a97-438cca05a146",null,"F859RP","23",null,"2015-02-07 00:00:00"
"975d87f0-d8c9-1004-8a97-438cca05a146",null,"F859GR","10",null,"2015-02-07 00:00:00"
"975d87f0-d8c9-1004-8a97-438cca05a146",null,"F859GR","23",null,"2015-02-07 00:00:00"
"975e9960-d8c9-1004-8a97-438cca05a146",null,"F859BL","10",null,"2015-02-07 00:00:00"
"975e9960-d8c9-1004-8a97-438cca05a146",null,"F859BL","23",null,"2015-02-07 00:00:00"
"975f5d14-d8c9-1004-8a97-438cca05a146",null,"F859B","10",null,"2015-02-07 00:00:00"
"975f5d14-d8c9-1004-8a97-438cca05a146",null,"F859B","23",null,"2015-02-07 00:00:00"
"97602064-d8c9-1004-8a97-438cca05a146",null,"F858W","10",null,"2015-02-07 00:00:00"
"97602064-d8c9-1004-8a97-438cca05a146",null,"F858W","23",null,"2015-02-07 00:00:00"
"9760e3b4-d8c9-1004-8a97-438cca05a146",null,"F858RP","10",null,"2015-02-07 00:00:00"
"9760e3b4-d8c9-1004-8a97-438cca05a146",null,"F858RP","23",null,"2015-02-07 00:00:00"
"9761a704-d8c9-1004-8a97-438cca05a146",null,"F858BL","10",null,"2015-02-07 00:00:00"
"9761a704-d8c9-1004-8a97-438cca05a146",null,"F858BL","23",null,"2015-02-07 00:00:00"
"97629164-d8c9-1004-8a97-438cca05a146",null,"F858B","10",null,"2015-02-07 00:00:00"
"97629164-d8c9-1004-8a97-438cca05a146",null,"F858B","23",null,"2015-02-07 00:00:00"
"976354b4-d8c9-1004-8a97-438cca05a146",null,"F185","10",null,"2015-02-07 00:00:00"
"976354b4-d8c9-1004-8a97-438cca05a146",null,"F185","23",null,"2015-02-07 00:00:00"
"97643f14-d8c9-1004-8a97-438cca05a146",null,"F184","10",null,"2015-02-07 00:00:00"
"97643f14-d8c9-1004-8a97-438cca05a146",null,"F184","23",null,"2015-02-07 00:00:00"
"9764db54-d8c9-1004-8a97-438cca05a146",null,"F183","10",null,"2015-02-07 00:00:00"
"9764db54-d8c9-1004-8a97-438cca05a146",null,"F183","23",null,"2015-02-07 00:00:00"
"9765c5b4-d8c9-1004-8a97-438cca05a146",null,"F182","10",null,"2015-02-07 00:00:00"
"9765c5b4-d8c9-1004-8a97-438cca05a146",null,"F182","23",null,"2015-02-07 00:00:00"
"97668904-d8c9-1004-8a97-438cca05a146",null,"F181","10",null,"2015-02-07 00:00:00"
"97668904-d8c9-1004-8a97-438cca05a146",null,"F181","23",null,"2015-02-07 00:00:00"
"97677364-d8c9-1004-8a97-438cca05a146",null,"F180","10",null,"2015-02-07 00:00:00"
"97677364-d8c9-1004-8a97-438cca05a146",null,"F180","23",null,"2015-02-07 00:00:00"
"97685dc4-d8c9-1004-8a97-438cca05a146",null,"F179","10",null,"2015-02-07 00:00:00"
"97685dc4-d8c9-1004-8a97-438cca05a146",null,"F179","23",null,"2015-02-07 00:00:00"
"97692114-d8c9-1004-8a97-438cca05a146",null,"F178","10",null,"2015-02-07 00:00:00"
"97692114-d8c9-1004-8a97-438cca05a146",null,"F178","23",null,"2015-02-07 00:00:00"
"9769e464-d8c9-1004-8a97-438cca05a146",null,"F57","10",null,"2015-02-07 00:00:00"
"9769e464-d8c9-1004-8a97-438cca05a146",null,"F57","23",null,"2015-02-07 00:00:00"
"976aa818-d8c9-1004-8a97-438cca05a146",null,"F56","10",null,"2015-02-07 00:00:00"
"976aa818-d8c9-1004-8a97-438cca05a146",null,"F56","23",null,"2015-02-07 00:00:00"
"976b9278-d8c9-1004-8a97-438cca05a146",null,"F26","10",null,"2015-02-07 00:00:00"
"976b9278-d8c9-1004-8a97-438cca05a146",null,"F26","23",null,"2015-02-07 00:00:00"
"976c55c8-d8c9-1004-8a97-438cca05a146",null,"F28","10",null,"2015-02-07 00:00:00"
"976c55c8-d8c9-1004-8a97-438cca05a146",null,"F28","23",null,"2015-02-07 00:00:00"
"976d1918-d8c9-1004-8a97-438cca05a146",null,"F27","10",null,"2015-02-07 00:00:00"
"976d1918-d8c9-1004-8a97-438cca05a146",null,"F27","23",null,"2015-02-07 00:00:00"
"976ddc68-d8c9-1004-8a97-438cca05a146",null,"F146","10",null,"2015-02-07 00:00:00"
"976ddc68-d8c9-1004-8a97-438cca05a146",null,"F146","23",null,"2015-02-07 00:00:00"
"976ec6c8-d8c9-1004-8a97-438cca05a146",null,"F1233","10",null,"2015-02-07 00:00:00"
"976ec6c8-d8c9-1004-8a97-438cca05a146",null,"F1233","23",null,"2015-02-07 00:00:00"
"976fb128-d8c9-1004-8a97-438cca05a146",null,"F1222RP","10",null,"2015-02-07 00:00:00"
"976fb128-d8c9-1004-8a97-438cca05a146",null,"F1222RP","23",null,"2015-02-07 00:00:00"
"97709b88-d8c9-1004-8a97-438cca05a146",null,"F1222B","10",null,"2015-02-07 00:00:00"
"97709b88-d8c9-1004-8a97-438cca05a146",null,"F1222B","23",null,"2015-02-07 00:00:00"
"97715ed8-d8c9-1004-8a97-438cca05a146",null,"F1216RP","10",null,"2015-02-07 00:00:00"
"97715ed8-d8c9-1004-8a97-438cca05a146",null,"F1216RP","23",null,"2015-02-07 00:00:00"
"97722228-d8c9-1004-8a97-438cca05a146",null,"F1213S","10",null,"2015-02-07 00:00:00"
"97722228-d8c9-1004-8a97-438cca05a146",null,"F1213S","23",null,"2015-02-07 00:00:00"
"97733398-d8c9-1004-8a97-438cca05a146",null,"F1213P","10",null,"2015-02-07 00:00:00"
"97733398-d8c9-1004-8a97-438cca05a146",null,"F1213P","23",null,"2015-02-07 00:00:00"
"9773f6e8-d8c9-1004-8a97-438cca05a146",null,"F908B","10",null,"2015-02-07 00:00:00"
"9773f6e8-d8c9-1004-8a97-438cca05a146",null,"F908B","60",null,"2015-02-07 00:00:00"
"9774e148-d8c9-1004-8a97-438cca05a146",null,"F146BL","10",null,"2015-02-07 00:00:00"
"9774e148-d8c9-1004-8a97-438cca05a146",null,"F146BL","23",null,"2015-02-07 00:00:00"
"9775f2b8-d8c9-1004-8a97-438cca05a146",null,"F1139","10",null,"2015-02-07 00:00:00"
"9775f2b8-d8c9-1004-8a97-438cca05a146",null,"F1139","23",null,"2015-02-07 00:00:00"
"9776b66c-d8c9-1004-8a97-438cca05a146",null,"F1137","10",null,"2015-02-07 00:00:00"
"9776b66c-d8c9-1004-8a97-438cca05a146",null,"F1137","23",null,"2015-02-07 00:00:00"
"977779bc-d8c9-1004-8a97-438cca05a146",null,"F1136","10",null,"2015-02-07 00:00:00"
"977779bc-d8c9-1004-8a97-438cca05a146",null,"F1136","23",null,"2015-02-07 00:00:00"
"9778641c-d8c9-1004-8a97-438cca05a146",null,"GAME038S","10",null,"2015-02-07 00:00:00"
"9778641c-d8c9-1004-8a97-438cca05a146",null,"GAME038S","23",null,"2015-02-07 00:00:00"
"97794e7c-d8c9-1004-8a97-438cca05a146",null,"GAME038IB","10",null,"2015-02-07 00:00:00"
"97794e7c-d8c9-1004-8a97-438cca05a146",null,"GAME038IB","23",null,"2015-02-07 00:00:00"
"977a11cc-d8c9-1004-8a97-438cca05a146",null,"GAME038BL","10",null,"2015-02-07 00:00:00"
"977a11cc-d8c9-1004-8a97-438cca05a146",null,"GAME038BL","23",null,"2015-02-07 00:00:00"
"977ad51c-d8c9-1004-8a97-438cca05a146",null,"GAME038B","10",null,"2015-02-07 00:00:00"
"977ad51c-d8c9-1004-8a97-438cca05a146",null,"GAME038B","23",null,"2015-02-07 00:00:00"
"977b986c-d8c9-1004-8a97-438cca05a146",null,"GAME038R","10",null,"2015-02-07 00:00:00"
"977b986c-d8c9-1004-8a97-438cca05a146",null,"GAME038R","23",null,"2015-02-07 00:00:00"
"977c5bbc-d8c9-1004-8a97-438cca05a146",null,"GAME038RP","10",null,"2015-02-07 00:00:00"
"977c5bbc-d8c9-1004-8a97-438cca05a146",null,"GAME038RP","23",null,"2015-02-07 00:00:00"
"977d1f0c-d8c9-1004-8a97-438cca05a146",null,"F1121","10",null,"2015-02-07 00:00:00"
"977d1f0c-d8c9-1004-8a97-438cca05a146",null,"F1121","23",null,"2015-02-07 00:00:00"
"977de25c-d8c9-1004-8a97-438cca05a146",null,"F1122","10",null,"2015-02-07 00:00:00"
"977de25c-d8c9-1004-8a97-438cca05a146",null,"F1122","23",null,"2015-02-07 00:00:00"
"977eccbc-d8c9-1004-8a97-438cca05a146",null,"F1117","10",null,"2015-02-07 00:00:00"
"977eccbc-d8c9-1004-8a97-438cca05a146",null,"F1117","23",null,"2015-02-07 00:00:00"
"977fb71c-d8c9-1004-8a97-438cca05a146",null,"F1000BL","10",null,"2015-02-07 00:00:00"
"977fb71c-d8c9-1004-8a97-438cca05a146",null,"F1000BL","60",null,"2015-02-07 00:00:00"
"9780a17c-d8c9-1004-8a97-438cca05a146",null,"F999W","10",null,"2015-02-07 00:00:00"
"9780a17c-d8c9-1004-8a97-438cca05a146",null,"F999W","23",null,"2015-02-07 00:00:00"
"978164cc-d8c9-1004-8a97-438cca05a146",null,"F999RP","10",null,"2015-02-07 00:00:00"
"978164cc-d8c9-1004-8a97-438cca05a146",null,"F999RP","23",null,"2015-02-07 00:00:00"
"9782281c-d8c9-1004-8a97-438cca05a146",null,"F999R","10",null,"2015-02-07 00:00:00"
"9782281c-d8c9-1004-8a97-438cca05a146",null,"F999R","23",null,"2015-02-07 00:00:00"
"9782ebd0-d8c9-1004-8a97-438cca05a146",null,"F999DBL","10",null,"2015-02-07 00:00:00"
"9782ebd0-d8c9-1004-8a97-438cca05a146",null,"F999DBL","23",null,"2015-02-07 00:00:00"
"9783af20-d8c9-1004-8a97-438cca05a146",null,"F999BL","10",null,"2015-02-07 00:00:00"
"9783af20-d8c9-1004-8a97-438cca05a146",null,"F999BL","23",null,"2015-02-07 00:00:00"
"97847270-d8c9-1004-8a97-438cca05a146",null,"F999B","10",null,"2015-02-07 00:00:00"
"97847270-d8c9-1004-8a97-438cca05a146",null,"F999B","23",null,"2015-02-07 00:00:00"
"978535c0-d8c9-1004-8a97-438cca05a146",null,"F1029","10",null,"2015-02-07 00:00:00"
"978535c0-d8c9-1004-8a97-438cca05a146",null,"F1029","23",null,"2015-02-07 00:00:00"
"97862020-d8c9-1004-8a97-438cca05a146",null,"F1028GR","10",null,"2015-02-07 00:00:00"
"97862020-d8c9-1004-8a97-438cca05a146",null,"F1028GR","23",null,"2015-02-07 00:00:00"
"9786e370-d8c9-1004-8a97-438cca05a146",null,"F1027W","10",null,"2015-02-07 00:00:00"
"9786e370-d8c9-1004-8a97-438cca05a146",null,"F1027W","23",null,"2015-02-07 00:00:00"
"9787a6c0-d8c9-1004-8a97-438cca05a146",null,"F993W","10",null,"2015-02-07 00:00:00"
"9787a6c0-d8c9-1004-8a97-438cca05a146",null,"F993W","23",null,"2015-02-07 00:00:00"
"9788b830-d8c9-1004-8a97-438cca05a146",null,"F917W","10",null,"2015-02-07 00:00:00"
"9788b830-d8c9-1004-8a97-438cca05a146",null,"F917W","23",null,"2015-02-07 00:00:00"
"97895470-d8c9-1004-8a97-438cca05a146",null,"F917R","10",null,"2015-02-07 00:00:00"
"97895470-d8c9-1004-8a97-438cca05a146",null,"F917R","23",null,"2015-02-07 00:00:00"
"978a17c0-d8c9-1004-8a97-438cca05a146",null,"F917GR","10",null,"2015-02-07 00:00:00"
"978a17c0-d8c9-1004-8a97-438cca05a146",null,"F917GR","23",null,"2015-02-07 00:00:00"
"978adb10-d8c9-1004-8a97-438cca05a146",null,"F908W","10",null,"2015-02-07 00:00:00"
"978adb10-d8c9-1004-8a97-438cca05a146",null,"F908W","60",null,"2015-02-07 00:00:00"
"978bc570-d8c9-1004-8a97-438cca05a146",null,"F907W","10",null,"2015-02-07 00:00:00"
"978bc570-d8c9-1004-8a97-438cca05a146",null,"F907W","60",null,"2015-02-07 00:00:00"
"978c88c0-d8c9-1004-8a97-438cca05a146",null,"F880RP","10",null,"2015-02-07 00:00:00"
"978c88c0-d8c9-1004-8a97-438cca05a146",null,"F880RP","23",null,"2015-02-07 00:00:00"
"978d4c10-d8c9-1004-8a97-438cca05a146",null,"F880B","10",null,"2015-02-07 00:00:00"
"978d4c10-d8c9-1004-8a97-438cca05a146",null,"F880B","23",null,"2015-02-07 00:00:00"
"978e0f60-d8c9-1004-8a97-438cca05a146",null,"F872S","10",null,"2015-02-07 00:00:00"
"978e0f60-d8c9-1004-8a97-438cca05a146",null,"F872S","23",null,"2015-02-07 00:00:00"
"978efa24-d8c9-1004-8a97-438cca05a146",null,"F223","10",null,"2015-02-07 00:00:00"
"978efa24-d8c9-1004-8a97-438cca05a146",null,"F223","23",null,"2015-02-07 00:00:00"
"978fbd74-d8c9-1004-8a97-438cca05a146",null,"F222","10",null,"2015-02-07 00:00:00"
"978fbd74-d8c9-1004-8a97-438cca05a146",null,"F222","23",null,"2015-02-07 00:00:00"
"979080c4-d8c9-1004-8a97-438cca05a146",null,"F221","10",null,"2015-02-07 00:00:00"
"979080c4-d8c9-1004-8a97-438cca05a146",null,"F221","23",null,"2015-02-07 00:00:00"
"97916b24-d8c9-1004-8a97-438cca05a146",null,"F220","10",null,"2015-02-07 00:00:00"
"97916b24-d8c9-1004-8a97-438cca05a146",null,"F220","23",null,"2015-02-07 00:00:00"
"97922e74-d8c9-1004-8a97-438cca05a146",null,"F219","10",null,"2015-02-07 00:00:00"
"97922e74-d8c9-1004-8a97-438cca05a146",null,"F219","23",null,"2015-02-07 00:00:00"
"9792f1c4-d8c9-1004-8a97-438cca05a146",null,"F218","10",null,"2015-02-07 00:00:00"
"9792f1c4-d8c9-1004-8a97-438cca05a146",null,"F218","23",null,"2015-02-07 00:00:00"
"9793dc24-d8c9-1004-8a97-438cca05a146",null,"F217","10",null,"2015-02-07 00:00:00"
"9793dc24-d8c9-1004-8a97-438cca05a146",null,"F217","23",null,"2015-02-07 00:00:00"
"97949f74-d8c9-1004-8a97-438cca05a146",null,"F216","10",null,"2015-02-07 00:00:00"
"97949f74-d8c9-1004-8a97-438cca05a146",null,"F216","23",null,"2015-02-07 00:00:00"
"979562c4-d8c9-1004-8a97-438cca05a146",null,"F215","10",null,"2015-02-07 00:00:00"
"979562c4-d8c9-1004-8a97-438cca05a146",null,"F215","23",null,"2015-02-07 00:00:00"
"97962614-d8c9-1004-8a97-438cca05a146",null,"F214","10",null,"2015-02-07 00:00:00"
"97962614-d8c9-1004-8a97-438cca05a146",null,"F214","23",null,"2015-02-07 00:00:00"
"9796e964-d8c9-1004-8a97-438cca05a146",null,"F213","10",null,"2015-02-07 00:00:00"
"9796e964-d8c9-1004-8a97-438cca05a146",null,"F213","23",null,"2015-02-07 00:00:00"
"9797fad4-d8c9-1004-8a97-438cca05a146",null,"F212","10",null,"2015-02-07 00:00:00"
"9797fad4-d8c9-1004-8a97-438cca05a146",null,"F212","23",null,"2015-02-07 00:00:00"
"9798e534-d8c9-1004-8a97-438cca05a146",null,"F211","10",null,"2015-02-07 00:00:00"
"9798e534-d8c9-1004-8a97-438cca05a146",null,"F211","23",null,"2015-02-07 00:00:00"
"9799cf94-d8c9-1004-8a97-438cca05a146",null,"F210","10",null,"2015-02-07 00:00:00"
"9799cf94-d8c9-1004-8a97-438cca05a146",null,"F210","23",null,"2015-02-07 00:00:00"
"979a6bd4-d8c9-1004-8a97-438cca05a146",null,"F209","10",null,"2015-02-07 00:00:00"
"979a6bd4-d8c9-1004-8a97-438cca05a146",null,"F209","23",null,"2015-02-07 00:00:00"
"979b5698-d8c9-1004-8a97-438cca05a146",null,"F208","10",null,"2015-02-07 00:00:00"
"979b5698-d8c9-1004-8a97-438cca05a146",null,"F208","23",null,"2015-02-07 00:00:00"
"979bf2d8-d8c9-1004-8a97-438cca05a146",null,"F207","10",null,"2015-02-07 00:00:00"
"979bf2d8-d8c9-1004-8a97-438cca05a146",null,"F207","23",null,"2015-02-07 00:00:00"
"979d2b58-d8c9-1004-8a97-438cca05a146",null,"F206","10",null,"2015-02-07 00:00:00"
"979d2b58-d8c9-1004-8a97-438cca05a146",null,"F206","23",null,"2015-02-07 00:00:00"
"979deea8-d8c9-1004-8a97-438cca05a146",null,"F202W","10",null,"2015-02-07 00:00:00"
